Best Multivitamin/supplements for distance runners?,WalterWhite,0
The Sunday Night Football theme song is hopelessly cheesy and needs to be eliminated,Hello Newman,1
"My cross country season starts in 3 weeks, what workouts should I do before then?",california hs runner,0
Lydiard or Daniels.,[email protected],0
The sport of track and field would be better off if Clyde Hart never entered it and took up coaching.,Wrestling cat,0
Air Support and Music and Speed...a competition!!!,Stoppit Smith,0
"Europe is starting to shut down, will America follow suite?",mask off,1
GPS watch issues,Alexi Santana,0
Are single guys in their 30s supposed to own a home?,hautabomb,1
I just bought a chevy chevette but I think it has TOO MUCH power,it's a 1985,1
Breaking Physics News - Falcon timed a 390 klm/hour on a dive to catch mouse 🐁,Free Agent Cam Newton,1
"If you break mask or distancing rules, you should be identified and prevented from receiving the vaccine before others",old but fit,1
Can you train and smoke cannabis at the same time?,N.,0
Dallas Cowboys 2021 Super Bowl Champions thread,wejo,1
Training Log for High School,JustAnotherRunner123,0
What was your worst shoe purhcase of 2020? Mine was the....,Kenaneeser Beckelay,0
Remember before X-MAS when they told us there was ZERO ICU capacity in the SoCal region? They Lied.,Allen53,1
Naser El Saiweh - Bahrain,different23,0
best race protocol for dodging covid,rudy,0
"What was the best prize you won from a race, what distance, and what was your time?",Prize Man,0
Why is Los Angeles #1 in Homelessness and Welfare?,wazzu1452,1
COVID Vaccine Logic,You_Stole_From_GWH,1
Kellyn Taylor on Spartan Games,huntersheriff,0
how to approach german girl at gym?,dwight',1
"I can do 50 push ups, 10 behind the neck wide grip pull ups no excuse for runners to have no upper body strength",need to get strong,0
What is the Lincoln Project,incompetent,1
When to take ibuprofen,runnercity,0
Jerry Schumacher Training - Wisconsin,dhshrifidjdj,0
Give me a complete list of the best to worst youtube running channels,youtube running,0
"Your top 5 rappers, serious hip hop fans only",Juice Springsteen,1
ingebrigtsen Training,swiss-miss,0
Fartlek is NOT a tempo run ... I know this for sure,fastboy77,0
A new contract is like a mail order bride,DO YOUR HOMEWORK,0
Do all High School coaches overtrain their distance runners?,Athletic parents,0
best video game of all time?,renewed marathoner,1
Anyone know where I can buy a NEW Nike Zoom Victory ORIGINAL?,UltraSmartRunner69,0
PAUL CHELIMO LEAVES ADP,Reported here first,0
Arch support in track spikes?,trackspik,0
Sizing of Saucony Endorphin Speed,Makes Paper,0
400m/800m training,Juandinio,0
Rehab for Runnj g,ijenkins,0
Ohio Association of Track & Cross County Coaches Virtual Track & Field Clinic,long time Ohio coach,0
"Dishonest media: ""15% of people who get COVID will be hospitalized and half of them will probably die""",jamin,1
Is it worth it to go on a plant based diet?,GiocoGiacobbe,0
"Pope Francis rips doping: ""It is a shortcut that destroys dignity. Better a clean defeat than a dirty victory.""",rojo,0
mitochondrial biogenesis,rudedog,0
New fashion trend for men?,Sham 69,1
I attended a clinic with the top high school cross coaches in the country: ask me anything,wejo,0
Debate: Is Fashion a True Art Form?,"Karl Lagerfeld's Stupid, Stiff Collar",1
What tune do you have on your cell phone?,Quest Communications,1
"Questioning master's conventional wisdom: ""Move up in distance as you get older""?",Antillar Maximus,0
Would you sign this brave runner to grow your brand?,TMADDDHASFNE,0
"We can vaccinate covid in a few months, but not AIDS in 38 years.",bryan evans,1
CDC 2020 Death Counts Show NO Increase Over 2019...,suree,1
Achilles,oldguy1977,0
Canberra Marathon,Horse,0
"""You can't catch coronavirus on an airplane."" Then explain this.",jamin,1
What is the percentage of new medicine/vaccine trials going wrong ?,Internetsherlock,0
Do you listen to audiobooks when running?,connnnnny,0
My friend has had covid - safer to hang out with?,dumbcovidquestions,1
"Math guys, how did this question yield this answer?",Math Experts need your help,1
The FDA relaxed regulations on COVID vaccines to avoid the public's discovery of its true impact on the individual's health,Brian Gates2,1
Car Salesman Easily Earn 6-figures...so why be a dentist?,bartholomew_maxwell,1
Who wins in a marathon? 2008 OT Ryan Hall or 2016 OT Galen Rupp?,WinnytheBish,0
Science: no good reason to wear a mask while running,"this is dumb, right?",0
Beer and Running,I wanna drink,0
Hakone Ekiden 2021 shoe report,MMi,0
QB GOAT,journalism is ok,1
"The 2020 LetsRun.com Awards Are Out - Best Runner, Best Comeback, Biggest Disappointment, Most Inspirational & More",LetsRun.com,0
Glute Injury,My Butt Hurts,0
BREAKING: The Dallas Cowboys Will NOT Win the 2021 Super Bowl,MeHereYouWhere?!,1
AOC and The Squad Sellout...and Vote Pelosi for Speaker of the House,bartholomew_maxwell,1
"Best shoe for high alpine, highly technical ultra.",Runjackboyrun,0
NFC East Realignment,cowgirls,1
Why do they allow Trevor Lawrence to have such long hair?,he looks like a girly boy,1
Running challenge for 14yo nephew,BuyTheDip,0
Marathon Conspiracy Theory,follow the $$,0
I was vaccinated 12 days ago,Doctor of something,1
Curtis Mayfield is an underrated quarterback,the browns,1
Why should we vaccinate a virus with a over 98% survival rate?,numb burr,1
Would you agree that Jumanji and RV are Robin Williams's best movies?,Aunt Beatrice,1
How important is it to be loved?,A Guy on His Own,1
"Larry King, 87, Hospitalized with COVID",bartholomew_maxwell,1
Are runners required to obey the speed limit when running on city streets?,the430miler,0
Worst team in the worst division in the history of football.,how 'bout them 'boys,1
4 Minute Mile?,Torcutt25,0
Landlord refuses to perform simple fix of construction mistake. Should I withhold rent?,new tenant,1
I don't understand Lactate Threshold,Ganbatte,0
ekiden relays,bolero1,0
Colorado Springs Training,bigeastrunner,0
How to safely add a long run?,d_t_29475,0
"If a six win team can make the CF playoffs, should teams next year cancel half of their games to have more time to prepare?",plans for next season,1
7-year-old in 5K's what is a good time?,Katydid8,0
Favorite body wash?,i smell good for the foxes,1
Google Maps races?,eracer,0
A Respectful Discussion Regarding the Concept of Antifa,Portland Hobby Jogger,1
More than 73% of Americans are overweight or obese.,jonathon,0
Experience with surgery for PF and/or Heel Spur?,Working Stiff,0
KT Tape,Strained Runners,0
"My roommate gave me his girlfriend's number as a joke, should I actually call her?",don't want problems,1
IAAF has the wrong Reuben in results from Valencia Marathon,Aussiestatman,0
Dick Interview,Sham 69,0
"Can we have a ""The official (and only) Vaccine thread""?",drowning in vaccine threads,1
Yes or No: Is your senator challenging the electoral college results?,"evansville, indiana",1
earth science,Harsh,1
Do you think Science will eventually cure obesity? (without diet/exercise/surgery),Hardloper,0
CANOVA Half Marathon Plan - critiques / feedback wanted,thrice a runner,0
GPS soaking,kipchogesgrandad,0
The official (and only) Ahmaud Arbery thread,LetsRun.com,1
"Which is greater, the number of virus deaths in 2020, or the number of sub 5:30 milers in 2020?",Stats man,0
4:05 mile training,curiousrunner55,0
Plyometric periodization,only,0
Ohio Governor: 60 percent of nursing home staff elected not to take COVID-19 vaccine,DanM,1
Struggling after switch to running in the morning,morning switch,0
MLRS,cazh,0
Really cool idea that is happening in only 4 cities in the US,Kvothe,0
Last day of nfl season today,no floozys baby,1
"Which is better for masters runners, fresh legs or a lifetime of training?",A Question,0
What ever happened to the Nike Speed Suit?,TMADDDHASFNE,0
"Youtuber Zachary Levet: College dropout, aspiring runner makes 12k per month ripping off Nike trademark",Uh no he didn't,0
Why is Track and Field running important,Gem_Laura,0
Workouts in Plated Shoes?,Average High School Runner,0
A runner's prime time....,fastboy77,0
Please help me figure out this lower leg pain,Concerned runner,0
How are the pacing track lights not a violation of World Athletics Rule 144.3(a),Nonsense!,0
Football 2020,Seattle Pretzel,1
How many miles did you run in 2020?,Antoine Lavoisier Jr,0
Marathon Help - dead legs,I’m in trouble,0
Winter XC Scoop?,midwestern,0
"Wished the girl I like a happy birthday on facebook. My comment was the ONLY one she didn't ""like"" or ""heart""",Al37,1
Wheeler reverses course in Portland,discontent,1
NBC Peacock Sports first impressions,UltraDude,0
Social anxiety,Strivetobebestcanbe,1
Stop the foolishness Ohio State is the number 1 or 2 team college football.,OSU!,1
(Road Racing and) Time Trialing and Training Thread - Week Ending 12/27/20,The Stone Cutter,0
Indoor Track Modifications HS,sadan12,0
85 year old pumps iron - whoa,Mikeh33,1
14 year old 800m training,rachel5,0
Fartlek or a session what is better,fartlek workout,0
Will vaccinations be required for competitors and spectators at most track meets and road races?,In mid 2021...,0
Can hill running give you quads like this?,bartholomew_maxwell,0
Allie stranded YouTube channel,itsov,0
How many bitcoins do you own?,Swaglord_the_real_one_1_one,1
"Who is more likely to get injured in a year, the typical sprinter or the typical distance runner?",Short vs long,0
"Where are the best places to run in Iowa City, Iowa in the winter?",Seeking better weather,0
Training for a Century on a stationary bike,Florida Boy,1
My GF’s mom got me a Garmin for Christmas,GPS question,0
Will COVID vaccine affect my training?,GettingFasterDude,0
quest to sub 16:30 : training log,coleiolio,0
Call Your Own 2021 PR’s Here,Kenaneeser Beckelay,0
What was the best race of 2020?,Finance Guy,0
Who runs at Castlewood State Park in St. Louis,JoeRunnerCW,0
Covid death rates by state,Darren Stevens,1
What's decent at age 58,j0erunner,0
Could Najee Harris win the hurdles at next summer's Olympics is he drops football and trains just for track?,skeets,0
First marathon prediction thread of 2021!,bostonhopeful,0
Team Boss Colorado Mile Video,BradyThomas328,0
"And just like that, Cincinnati proves that non P5 teams do NOT belong in the national conversation",bowl watcher,1
Clemson is suffering a massive dose of KARMA right about now!,Gentleman Savage,0
Mile prediction,miletime,0
Can I run through a broken TOE??,positive k,0
Trevor Noah and Clemson are OVERRATED,you heard it here first,1
“Throw it in the trash”........A great rap up for 2020! By Madskillz,Boogie Down Bronx,1
"Rank these TV commercial women: Flo, Jan, & Lily",Blind Lemon Chicken,1
Favorite movies of all time and the year it came out,waltertompatton,1
Thoughts on air zoom victory and dragonfly?,running2020000,0
Commercials have made football unwatchable. Media Timeouts = Trip to Banality Universe,TMADDDHASFNE,1
Did you run a race or time trial in 2020?,race or not,0
"Microbiologist Sucharit Bhakdi: ""Live a normal life,"" ""Take off your mask, join hands and start singing""",jamin,1
Which Shoes?,which ones,0
COVID update from the front lines,runnER/DR,1
Something to think about: California yesterday was the #1 state in # of covid cases per capita,wejo,1
Lunarglides Are Dead. What's the closest available replacement?,Lunarglider,0
Suffer With Gout but love running! Diet Advice please!,Gout man,0
"Robin Hendrix, new Belgian superstar, 13:19 - 5km road, January 1, 2021",Ghost1,0
Which British runner had a 4 - 0 winning record against Said Aouita?,zxcvxzcv,0
Unbearable pain 1 week after cortisone shot for hip labral tear,labraltearwoes,0
"Lack of hip internal rotation on one side, hip external rotation on the other",lil pump bump,0
Will PAUL CHELIMO get the American 10K record on Thursday?,not that I truly care either way,0
Name 5 popular musical artists that you personally cannot stand,Lenny or Squiggy,1
Info about the Vomero Line,mastermynmo,0
Terrible mile training leads to surprising results. Explanation?,ElGuerroujFan,0
Another race cheater,mountain,0
Any movers here?: Cost to move 500 miles?,ergw,1
Asics Metaracer vs. Nike Dragonfly,JimSchwing,0
Question for ELITES,kimiraikkonennnm,0
They moved the Rose Bowl to Texas.,G Costanza,1
Recommendation for treadmill?,MistaMin,0
Best ways to spend your money?,Swaglord_the_real_one_1_one,1
Vaporfly 4% surprisingly durable,forgotmypassword,0
WTF Stewy McSewyn runs 3:50.61 mile in of all places Penguin Tasmania!,coahc,0
Should you be a fan of college football team if you didn’t attend univ?,Walmart Buckeye,1
Harley Davidson - Going Under . Losing 18 Million Per Month,Fish Expert,1
"Joe Clark - inspiration for Lean on Me - and father of Joetta , Hazel and JJ dies at 82 ",Morgan Freeman,1
This guy was shot and had malaria at age 23. He died this week at age 99. Why should ANYTHING today scare you ?,DanM,1
"Is it just me, but is COVID closing in",covidio,1
Some People Will Now REVISE their Personal Bests,iDiott,0
Resource for comparing carbon plate shoes?,The Narwhal,0
Covid19 Totally EXPOSED,sure,1
Heel bursitis-help me,badheels,0
RIP: 1960 Olympic decathlon champ Rafer Johnson has died,rojo,0
Herman Atkins Historic 41 Year Old Record Has Been Broken!,GaryC,0
Advice/suggestions on saving up for and buying a house in the bay area (very high cost of living)?,question..........,1
 standing start which foot forward?,"hayfoot, strawfoot question",0
running + prostate issues?,Quenton Cassipee,0
New Year’s RESOLUTIONS!,Jokerrr,1
Kenya set to criminalize doping today,Coevett,0
41 year old Louisianan Congressman elect died of Covid-19,Kvothe,1
"Does anyone understand ""running power""?",GettingFasterDude,0
Jiggling sensation in calf,jelly calf,0
Going to attempt 50k solo tomorrow. Any tips?,Slow Bro,0
Going to medical school at 33,everyday runner,1
Canova HALF MARATHON Training,thrice a runner,0
Quality of life is a local issue. What's the best state to move to from the West Coast?,Escape From West Coast,1
I Still Don't Have Taste...,Standard Setter,1
I'm going to prove the doubters on the board wrong,Greg,1
Non existent social life. Age 30,Bored...,1
Running under your age in 10k,old&fat,0
Performances post boot,thefasterslowkid,0
What couples/families think when they see a guy dining alone in a sit-down restaurant,jamin,1
"Michael Phelps: ""How clean will the Tokyo Olympics be on a scale of one to ten? I think four or five.""",rojo,0
What's the place to vacation now during Covid-19?,Bob schul country,1
how to educate the people during lockdown?,rohit31,1
Getting Motivated After Olympic Marathon Trials,Genericrunner#1,0
I quit smoking in early December,swagonometry,1
Ultra wide toe box shoes,highhoppingworm,0
Where are the best places to live and train at high elevation over the summer in the United States?,Need red blood cells,0
Quenton Cassidy Timeline,That Runner Guy,0
"Serum Ferritin is 1430 ng/ml - Going to have to give tons of blood, who wants to guess what it'll do to my ability to run?",psychlown,0
The solution to America's healthcare crisis: a Constitutional amendment forbidding government from interfering in medicine,nopenever,1
What is life like for 10/10 chads?,FullMetalJacket,1
48 and l only have close to 10k in my bank account after this year.,48 in in trouble,1
Anyone do the December run challenge with Reese Witherspoon?,mid-40s guy,0
"Cut the excuses: Marty Hehir's got a full time job (equivalent), 2 kids, and a 2:08 Marathon",wejo,0
What are your thoughts on redpill theory?,Jack Torrance,1
New Indoor Track & All-Purpose Facility: Cost Analysis,WyoKid,0
Running Tights - Shorts Over or Not?,freak.of.the.run,0
is james west returning to Oregon?,0202020,0
Are Americans not concerned about the national debt any longer?,energeticlotuseater,1
Bower Man,BTC Takes Another Hit,0
Rojo takes on Paul Chelimo over 10k on the roads in Madrid this week,Aussiestatman,0
Anyone have a Meniscus Root Tear?,Root Tear,0
Nick Symmonds Birthday today,Symmonds fan,0
who's tougher--sprinters or distance runners?,dean k,0
Scoring System in Quidditch is dumb,Givetallugot,1
Everyone is calling 2020 the worst year ever,just a regular hero,1
Survey: Can millennials change a light bulb?,Just for fun,1
How much mileage did you log is 2020?,CPDCP1982,0
"Stood up to GF's uncle, lost my GF",Ghost of Christmas Past,1
Official New Year Ekiden thread,tetsuo,0
New York Times glorifies bullying of teen girl,non-affirmative action hire,1
Taylor Swift is ON FIRE,tim mcgraw,1
"Old Kansas City North Stars Track Club - Jennie Gorham, et al",Zat0pek,0
Training Post COVID,UltraToneLoc,0
Most Likely to win an Olypic Medal (Recent NCAA Runners),wazzu1452,0
Sara Hall Hurts at the End of Races,Hallists,0
Top 3 San Sivestre Valencia,Tommy2Nuttz,0
How many miles do you run in each pair of shoes?,British Guy,0
Dreaded post-Thanksgiving surge was a flop.,glad i didnt skip the holidays,1
COVID IS INSIDE THE BUILDING,Condo person,1
The BEST Running Documentary of 2020,@TheRunningEffect,0
Is this mental illness?,warehouserunning,1
"If you haven't tried PRP for injuries yet, you're missing out!",the donuts,0
Low mileage 400/800 training,DougieSmalls,0
Merry Christmas,Sham 69,1
Eligibility question,GPA DADDY,0
Bandsaw buying advice,woody man,1
Best pizza in new york,Swaglord_the_real_one_1_one_1,1
Should tall runners focus on triatlon or race walking?,Fiars,0
Treadmills are Awful...,fastboy77,0
What’s it like to run in Minneapolis year-round?,hemorrhoid,0
Is it possible to build muscle and run 50+ miles per week and have fast long distance race times?,runningislife3,0
Abe Alvarado - Dark Horse for 800m US Olympic Team,whriswerrick,0
4:43 at 5’11 193 pounds.,Curious how good this is,0
Please predict my 3200 based on this workout,Sub 10 Wanna-B,0
Why should I buy property instead of continuing to rent?,Alexi Santana,1
Is it possible for any topic not to devolve into a dispute here?,Knew Year,1
Covid lockdowns kill more people than they save,compassionate??,1
Graduate Transfers,MacJimmy,0
My 8 year old is a prodigy. Ran an amazing 5k today. How to cash in on that? How to maximize his talent? ,Proud Parent,0
"Now that the official decade ends tomorrow, whats your best accomplishment from the last decade?",Styx with Journey ,0
Mandatory Vaccine Passport?,Slippery Slope,1
A question to those who run every day,negativeheartrate,0
Why are virtual races priced the same as in person races?,Over Virtual Races,0
Did you see any wildlife today,Greg,1
"Frenchman, Jimmy Gressier, ran 10km in 28:13 20 minutes after finishing 5km in 13:39!",Alll,0
Should the NFL go the NCAA Tournament Route?,pcli5kdoc,1
Dibaba and Obiri target 5km and 10km world records in Barcelona (December 31 2020 10 :00 AM ET),Televised and live stream,0
"Seth Demoor, ultra star, 2:23 marathoner, diet. Very few carbs.",Ghost1,0
"Strides, Hill Sprints, or Both",543215432154321,0
Mile shape,martinbismarck,0
"The Sardine is the only animal with 2 Names . Sardine when Small , Pilchard when they grow Large",Fish Expert,1
Can I afford a million dollar home?,runningwiththetrolls1212,1
Who will make the olympic team ? - (distance events),800hobbyrunner,0
Where does the Hilaria (Hillary) Baldwin story rank on the bizarreness scale?,Alec Baldwin's Irish Cucumber,1
Mary Ann of Gilligan’s Island Dies of COVID-19,Jokerrr,1
Good D3 schools for pre med?,college?,0
Top 10 Performances of 2020,vike27,0
Mamba vs Matumbo vs Vic vs Vic Elite for 3000m,nikespike,0
Daniels M Pace = Real Tempo Pace,fastboy77,0
Garmin Performance Condition and Strava Relative Effort,CoachB,0
Nurse contracts COVID days after first Pfizer vaccine dose,DanM,1
Sub-3 marathon within 10 months on limited training realistic?,Agudeza,0
Will I bulk up by lifting weights?,Coureur des bois,0
Lost wages in 2020: $300 billion. Stimulus money: $5 trillion.,jamin,1
"Converting "".m4a"" files to .mp3?","Doogie Howser, M.D.",1
Should giving money to panhandlers be illegal?,CarbonFiberJoe,1
Atreyu ARTIST update?,deer atreyu,1
Home warranty,Boyd,1
Would you agree that Papa John's makes the best pizza??,papa and mama,1
How to tell coach,Runnerboyseekingadvice,0
Hall & Martinez possible SR 9009 or GW501516 usage?,bustedgoatdoper,0
2021: First event to have stadium filled with fans?,yeah buddy,0
Nadal shows doping at the top of tennis,Armstronglivs,0
Spikes for 800m - 5000m,Timetocomeback,0
2024 OTQ standard,OTQer,0
Trail shoe suggestions for technical/rocky mountains.,JobbyHogger#,0
Does it actually make sense to vaccinate nursing homes first?,pro-vaccine jerk,1
RIP....Mary Ann from Gilligans Island dead of Covid,Malik Shabazz,1
A country debt IS NOT like Individual people debt or Corporation debt debt ?,Hmm09,1
"I am a ""youthful"" 68 and want to switch careers and become a nurse. Am I too old?",Nurse Getty,1
What ridiculous health/diet ideas do your fat family members and acquaintances espouse?,fat people be lazy,1
Hunters Out at Loudoun Valley....????,Holy Moly.....This Can't Be,0
How is Bill Deblasio viewed by New Yorkers? And other questions about NY politics,Greg,1
St Louis - what’s it like?,RunningCity,0
How to get to a 20 min 5k fastest,kari013,0
Patriot League,curious21,0
What did runners wear in marathons before vaporflys,nturner2467,0
"Are there now gangs in Boulder, CO?",Boulder bro,1
Navicular bone bruise,runner471,0
Should I incorporate short recoveries into tempo runs?,British Guy,0
Which New Shoes Are You Excited for in 2021?,Standard Setter,0
Sub-32 in 2021?!,British Guy,0
Anyone registered @ nasaspaceflightDOTcom forums?,hr measurement,1
Are race directors surviving?,anyoneracing,0
2:45 Training plan,2:45 female,0
Daily reminder,Ghost of Allen53,1
Donn Cabral is marrying a doctor. Any other elite runners have spouses who are in lucrative jobs?,curious..........,0
Mary Decker 1971-1974 track record,Philezra,0
Tips for running with anemia,EvanJagerbomb,0
LetsRun.com shirt came with a bumper sticker 😛,jamin,0
Who got more results? Alberto Salazar or Jerry Schumacher?,Rocket Mann,0
The secret to improving from 4:49 to sub 4:20,improvement is key,0
I am stuck in a ridiculous car note and paying mostly interest this past year Help,car note trouble,1
I'm 37. I've avg'ed 21 m. Per week the last 4 months. I just ran a 5:05 mile. Is that good?,milerunner,0
Does Sara Hall make the Olympic Team if she wears her current Asics Prototypes at theTrials,calihurdler,0
Buying Preowned Shoes?,Bigfoot,0
NAIA vs NCAA,middlingNAIAcoach,0
ATL City Council Wants to spend $1.6 million for private police force for Buckhead,bartholomew_maxwell,1
Another young nonmasking wearing elected republican falls to covid,sad but they have no clue,1
"Sub 4:10, Sub 1:52",Track2013,0
High school 10k training,Endurance Guy,0
What Positive Results Will Come From the Pandemic?,2021Yall,1
Top 3 and bottom 3 Honest Agents,10 years a Pro,0
Ryan Hill leaving BTC,guccislides,0
I gave my phone number to a bunch of car dealerships to feel wanted,so lonely,1
NIKE ZOOM VICTORY ELITE 1,BelgianT&Flover,0
Should I buy a house if I plan on moving in two years?,Webedumbmaybe,1
It's embarrassing that the state of California cannot provide electricity to its citizens.,Limousine Libertarian,1
Can never increase mileage because of injuries?,runningislife3,0
Earth is in an earthquake drought and we’re overdue,PaulieWalnuts12,1
Do You Believe The Official Covid19 Numbers?,suree,1
Microbiologist Sucharit Bhakdi: no evidence that COVID-19 illness (not virus) can be spread by a-/pre-symptomatic people,jamin,1
"Does ""Office Space"" really represent what work is like?",Hasn't worked yet,1
What is the minimum mileage required to be decent as a masters?,I used to be kinda fast but now slow,0
Suggestions for in-person marathons in February or early March?,J0ker1,0
SafeSport Reports,to report or not report,0
Is my bone density OK?,bones ones,0
"RIP: Longtime Colorado HS 1,600 record holder Rich Martinez (4:10.98) has died at 57",rojo,0
Phil Niekro RIP,Jokerrr,1
Four part series: Has Edmonton has lost it's way?,Greg,1
2021 Millrose Games cancelled,jamin,0
New Sophomore STAR runner - Aidan Cox of New Hampshire,one sided,0
Clip-On Fan For Treadmill,SlowFatMaster,0
Drenth retires -- any reason why?,The Overexplainer,0
Good place to buy a diamond engagement ring?,Help me please,1
"The Marathon Project was a HUGE success, but is Marty Hehir the equivalent of a 13:30 5000 runner?",rojo,0
Why did Cedar Park HS XC Coach Timo Sheard get placed on leave?,why did...,0
Steve Foster - Florida Track Club,Slcman,0
6x1200’s,bostonhopeful,0
Running advice for getting faster at 40,Sooooooo,0
Running too fast for everyday miles,thewinthatwas,0
South Park is the GOAT TV show,old dude,1
"Joe Rogan: Chess Grandmasters Burn 6,000 Calories on Tournament Days",jamin,1
Budget friendly cold weather jackets for women,runnergirl91818,0
How are you guys doing tonight?,jamin,1
Post race workout,runner 473747,0
Imagine a world where journalists are so corrupted that comedians become the champions of liberty.,OK Karen...,1
very cool website oncourseratingsystems.com shows performance equivalences between xc courses,Candude,0
Insoles that stop eggs from cracking and bowling balls from crushing cinder blocks,Randonufksdf,0
Are there any small MP3 players that don't short out when you sweat on them?,Podcaster,0
Good windbreaker jacket/top?,David492,0
cool website oncourseratingsystems.com shows performance equivalence between xc courses,Candude,0
Do lawyers defending people accused of mur-diddly-urder actually believe their clients are innocent?,Courtroom mercenaries,1
Stationary bike/road cycling mileage equivalent,Mitochondria,0
Screw It. Going for Sub-4,RunningChef,0
is my coach insane??? 20x200 workout,some kid out in DE,0
"Other than “coefficient of friction,” what would be a good colloquial term to describe the degree of roughness of a ",be right,1
What Can I run in the Mile based on this TT(Wind Conversion?),15mphwindssuck,0
No Asymptomatic nor pre-symptomatic transmission of Covid is occurring,Das Unkle,1
How would you design a fast FULL MARY course???,Survey Says,0
Running Shoe Company of the Year?,13 50,0
Sesamoid help,tritone,0
Afraid I’ll lose my muscle / weight gained from lifting if I start track running again,Gem_Laura,0
Is CarMax a ripoff? Best deals on used cars?,driving me crazy,1
Can we agree that racism is learned?,learnid,1
Sub 2:30 project - Am I able to make a comeback in 2021?,Australian Distance Runner Returning,0
What do you guys think of this CNN clip?,Weapons of A$$ Destruction,1
Seeking input on Brenda Martinez's defense,Letsbang,0
How many hours do you manage to sleep per night?,AverageSleeper,0
How fast can the average pro soccer player run a mile?,Sham 69,0
Would it be too much to take both Calc III and Linear Algebra in the same semester?,Statistics grad student,1
Would anyone dispute that Pele is the greatest soccer (futbol) player (jugador) of all time?,Does he shower,1
"Pain that won't go away, doctor calls it thigh splints.","rhonda, help me feed the fish",0
Is Athletics a performance or competition???,Survey Says,0
Is fitness hard earned or is it a privilege?,Ripped off 20 mpw,0
SUB-4 MILE Training,pipedreamz,0
LYDIARD OR DANIELS?,Snookie,0
"Tested positive for corona, how much time off?",MARunner45,0
How much is too much for covid stimulus checks,odd bedfellows,1
Minimum mileage for Boston Qualifier,tse,0
Latest episode of cancel culture gone way too far,bartholomew_maxwell,1
Philip Esformes pardon,have alway wondered,1
Sub 30 10K Training,runnersword121,0
Sub 15 5k plan for distance guy,HELP!!,0
"What's that ""wee oh, wee oh"" song?",song help,1
How long of a break should I take before an 18 week marathon buildup?,The 7aji,0
"Quit my job, going trout fishing for first time in 30 years, wish me luck!",unemployable,1
Was in a car accident. How much can I reasonably expect for pain and suffering?,Leave it to Beaverton,1
Hillary Bor Signs w/Hoka,ONEoneONE,0
All The Training Logs!,Working Stiff,0
Pro Running was more exciting with Alberto Salazar coaching,Al Sal for Coach 2021,0
Extremely High Heart Rate Post COVID,swhittruns,0
is it possible i can buy nike unisex air from shein?,toptenuser3,0
The flu kills about 0.5 percent of the infected,Covid by the numbers,1
"New study shows Seattle, WA is the saddest metro area in the U.S.",jamin,1
Marathon vs 100 mile bike ride,jkbeaver,0
Partial Knee replacement.,Steve Sexton,0
Will Chris Derrick make the 10k Olympic Team this Summer?,wriswerrick,0
Walk-on times for a good d3 school,hrpowers,0
High School Phenoms&2021 Trials?,phenoms&trials,0
Be Careful: Injury Sucks,jfareilla,0
AZV for 1500/5000,ah shjekeliuxydb,0
thoracic fracture without pain?,fracturedkid,0
Does working out and running increase injury,Aldruns,0
"Fess up, guys, what movie made you cry?",don't cut up my mancard,1
Lindy workouts,Bra-ket,0
Bike fitness?,John A,0
Fauci gets vaccine in left shoulder; pain in right shoulder,The Unkle,1
Christian Soratos is retired?!,pacemasker,0
BMI and running event,YMMV,0
Lydiard Time Trials,tryingtobefast420,0
Speed Endurance Workouts,WannabeFast,0
How much elevation do you guys typically per mile in your usual training routes?,WeUpHere,0
Anyone on here do SEO consulting or work with an SEO firm?,wejo,1
Stewy McSewyn running a mile in Penguin with pace to be 1:52-53 through 800m,coahc,0
Guinness book of WR for race distances done wearing an N95 mask? Maybe I can do 2:30 thon with N95 on?,3M N95 legit,0
"Why does Strava have a ""women's only"" option but no ""men's only"" option?",norf rights,0
Mazdas are the best looking non-luxury cars,Flagpole,1
2020 College Track & Field Open Coaching Positions Discussion,Let's GO,0
10k/8k training,Jake Collin,0
Baseball has the Mendoza line running has the...,mendozaline,0
Best Earbuds for Running,Naperville Runner,0
Fartleks or Tempo Run????,fastboy77,0
Any teams competing in mask this winter?,Dr Fauci,0
How has Divatrim been made to help nourish the body?,divatrimusa,1
"WHO removes all occurrences of the term ""Naturally Acquired Immunity"" from its website",jamin,1
Anyone use Life By Spot injury insurance? Thoughts?,RunningOnRocks,0
Do I have to pay state property tax owed after I move?,central park runners,1
"Anybody in Las Vegas, Nevada?",Are you really here?,0
"Posters over 40, what is your biggest regret?",used to be faster and smarter,1
Give me your best mom of 4 OTQ training plan,momof4,0
Can your core be too strong for running or is that impossible.,Strivetobebestcanbe,0
What to do in Denver/Boulder?,its false acrually,1
robert brandt jabs at tinman again,lovetoseeit,0
Anyone else feel guilty for having a good life?,anonymousworm,1
Do you still wear Levi's?,jeans wearer,1
Heart rate discipline,Disciple,0
Panthea being discontinued?,spacemanstan,0
Chinese citizen journalist jailed for 4 years for reporting on early Wuhan COVId outbreak,bartholomew_maxwell,1
To anyone who has had sesamoiditis please comment,Please help me out,0
"""Exposing Track and Field"" (ft. Athlete Special, Ben Crawford, Evert Silva, and Wesfly)",justlouden,0
How to invest $125k a year,investor,1
Fidelity Invest - House Call?,invest huh,1
How did Health I.Q. Life Insurance Get My Mailing Address,Not Planning to Die,1
College Professor and Coach?,Da Professor!,0
